1514,1,2016-01-10,2016-01-10 16:46:22,36.0,17.4,3.4,4.5,1.3,0.3,2.0,2.3
1514,2,2016-04-15,2016-04-15 15:01:33,36.0,22.6,3.2,5.5,1.3,0.5,2.4,3.0
1514,3,2015-12-18,2015-12-18 15:02:48,36.0,16.87,3.38,2.76,1.34,0.26,2.0,2.12
1514,2,2015-12-18,2015-12-18 15:03:32,35.0,19.5,3.3,3.4,1.3,0.4,2.4,2.5
1514,4,2015-12-18,2015-12-18 15:03:56,32.6,17.1,3.2,3.5,1.4,0.2,2.0,2.2
1514,1,2015-12-18,2015-12-18 15:02:42,34.5,18.4,3.3,4.3,1.6,0.2,2.1,2.3
1514,3,2016-02-23,2016-02-23 15:27:44,35.0,17.8,3.4,3.29,1.29,0.21,1.97,2.22
1514,2,2016-02-23,2016-02-23 15:27:59,33.0,20.7,3.3,4.5,1.4,0.2,2.0,2.2
1514,4,2016-02-23,2016-02-23 15:28:20,33.1,19.4,3.4,3.9,1.3,0.3,2.2,2.4
1514,1,2016-02-23,2016-02-23 15:27:37,33.4,20.3,3.5,4.2,1.4,0.3,2.2,2.5
1514,3,2016-02-25,2016-02-25 15:29:09,36.0,18.65,3.6,3.21,1.55,0.26,2.52,2.1
1514,2,2016-02-25,2016-02-25 15:29:28,35.0,21.2,3.8,5.2,1.5,0.3,2.6,2.6
1514,4,2016-02-25,2016-02-25 15:29:58,34.4,20.2,3.6,4.1,1.3,0.3,2.3,2.4
1514,1,2016-02-25,2016-02-25 15:29:02,35.8,21.6,3.7,4.6,1.3,0.3,2.4,2.5
1514,2,2016-04-13,2016-04-13 15:01:49,36.0,22.6,3.2,5.5,1.3,0.5,2.4,3.0
1514,3,2016-01-03,2016-01-03 15:01:39,37.0,18.87,3.83,3.21,1.36,0.3,2.08,2.15
1514,2,2016-01-03,2016-01-03 15:02:58,35.0,20.8,3.6,4.1,1.4,0.3,1.9,2.6
1514,4,2016-01-03,2016-01-03 15:03:36,34.0,18.8,3.4,3.8,1.3,0.2,2.2,2.4
1514,1,2016-01-03,2016-01-03 15:01:32,36.5,20.9,3.6,4.5,1.4,0.2,2.4,2.6
1514,3,2015-12-31,2015-12-31 15:14:19,35.0,15.18,2.91,2.37,1.34,0.21,1.7,1.79
1514,2,2015-12-31,2015-12-31 15:14:46,35.0,18.3,3.2,3.3,1.3,0.2,2.1,2.2
1514,4,2015-12-31,2015-12-31 15:15:13,33.2,17.3,3.2,3.6,1.3,0.3,2.0,2.1
1514,1,2015-12-31,2015-12-31 15:14:17,35.1,18.0,3.2,4.1,1.4,0.3,2.1,2.2
1514,3,2015-11-20,2015-11-20 15:43:01,36.0,16.1,3.37,2.34,1.1,0.13,1.95,1.94
1514,2,2015-11-20,2015-11-20 15:43:34,36.0,19.3,4.2,3.8,1.2,0.1,2.0,2.1
1514,4,2015-11-20,2015-11-20 15:43:54,32.8,16.3,3.3,2.6,1.1,0.2,2.1,2.1
1514,1,2015-11-20,2015-11-20 15:42:58,36.0,17.8,3.5,2.9,1.1,0.2,2.3,2.3
1514,3,2016-01-18,2016-01-18 15:03:27,35.0,16.63,3.25,2.71,1.28,0.18,1.91,2.09
1514,2,2016-01-18,2016-01-18 15:03:57,35.0,21.3,3.5,4.3,1.4,0.2,2.4,2.8
1514,4,2016-01-18,2016-01-18 15:04:26,33.8,18.3,3.5,4.1,1.2,0.2,2.0,2.3
1514,1,2016-01-18,2016-01-18 15:03:22,35.7,19.4,3.6,4.9,1.1,0.2,2.1,2.4
1514,3,2015-11-04,2015-11-04 15:27:59,34.0,13.02,2.81,1.63,1.31,0.18,1.53,1.56
1514,2,2015-11-04,2015-11-04 15:28:02,33.0,15.4,3.4,3.0,1.3,0.1,2.2,1.6
1514,4,2015-11-04,2015-11-04 15:28:31,31.9,14.3,3.3,2.4,1.3,0.2,1.5,2.1
1514,1,2015-11-04,2015-11-04 15:27:57,34.8,14.5,3.5,2.5,1.3,0.1,1.3,2.3
1514,3,2016-01-26,2016-01-26 15:01:17,35.0,18.57,3.24,3.24,1.43,0.26,1.85,2.36
1514,2,2016-01-26,2016-01-26 15:02:43,34.0,21.6,3.4,4.5,1.2,0.3,2.0,2.9
1514,4,2016-01-26,2016-01-26 15:03:07,33.8,19.6,3.7,3.9,1.2,0.3,2.2,2.5
1514,1,2016-01-26,2016-01-26 15:01:09,35.3,21.6,4.0,4.4,1.2,0.3,2.3,2.7
1514,3,2016-01-20,2016-01-20 15:01:50,34.0,16.35,3.28,3.12,1.15,0.2,2.15,2.23
1514,2,2016-01-20,2016-01-20 15:03:43,34.0,21.8,3.3,4.7,1.4,0.4,2.4,2.8
1514,4,2016-01-20,2016-01-20 15:04:27,33.4,18.6,3.4,4.0,1.3,0.2,2.1,2.3
1514,1,2016-01-20,2016-01-20 15:01:33,34.7,20.0,3.4,4.6,1.3,0.2,2.2,2.5
1514,3,2016-02-10,2016-02-10 15:02:49,34.0,17.31,3.42,2.97,1.47,0.25,2.34,1.93
1514,2,2016-02-10,2016-02-10 15:03:47,34.0,20.2,3.6,4.9,1.3,0.2,2.3,2.6
1514,4,2016-02-10,2016-02-10 15:04:25,33.8,19.6,3.5,4.0,1.3,0.2,2.3,2.4
1514,1,2016-02-10,2016-02-10 15:02:37,34.8,20.9,3.6,4.4,1.3,0.2,2.5,2.5
1514,3,2015-11-18,2015-11-18 15:01:35,35.0,15.72,3.4,2.09,1.42,0.23,2.22,1.72
1514,2,2015-11-18,2015-11-18 15:03:15,36.0,19.9,4.4,3.5,1.6,0.1,2.8,2.2
1514,4,2015-11-18,2015-11-18 15:03:42,32.6,15.9,3.4,2.8,1.2,0.3,1.8,1.9
1514,1,2015-11-18,2015-11-18 15:01:21,35.7,17.2,3.7,3.2,1.2,0.3,1.8,2.0
1514,2,2016-04-03,2016-04-03 15:01:41,36.0,22.1,3.1,4.4,1.2,0.4,2.1,2.5
1514,2,2016-04-16,2016-04-16 15:02:11,36.0,22.5,3.1,4.9,1.2,0.5,2.3,2.9
1514,3,2015-12-26,2015-12-26 15:01:22,36.0,16.34,3.11,2.96,1.33,0.21,1.82,1.97
1514,2,2015-12-26,2015-12-26 15:02:52,35.0,21.0,3.6,3.4,1.4,0.3,2.0,2.1
1514,4,2015-12-26,2015-12-26 15:03:23,33.5,17.0,3.2,3.6,1.2,0.3,1.8,2.0
1514,1,2015-12-26,2015-12-26 15:01:08,36.0,18.0,3.2,4.4,1.1,0.3,1.8,2.0
1514,3,2016-01-31,2016-01-31 15:02:31,34.0,18.05,3.29,3.19,1.3,0.22,2.07,2.18
1514,2,2016-01-31,2016-01-31 15:03:06,34.0,20.9,3.5,4.7,1.4,0.2,2.1,2.4
1514,4,2016-01-31,2016-01-31 15:03:39,33.4,18.9,3.5,3.8,1.2,0.2,2.2,2.3
1514,1,2016-01-31,2016-01-31 15:02:26,34.6,20.1,3.7,4.2,1.2,0.2,2.3,2.4
1514,3,2015-12-21,2015-12-21 15:03:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,2,2015-12-21,2015-12-21 15:03:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,4,2015-12-21,2015-12-21 15:04:17,30.9,15.9,3.0,2.8,1.2,0.2,1.8,2.0
1514,1,2015-12-21,2015-12-21 15:03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,3,2016-02-02,2016-02-02 15:03:00,34.0,16.5,3.19,2.99,1.34,0.18,2.35,2.08
1514,2,2016-02-02,2016-02-02 15:03:44,33.0,19.6,2.9,4.9,1.5,0.3,1.9,2.8
1514,4,2016-02-02,2016-02-02 15:04:27,33.0,18.4,3.5,3.8,1.2,0.2,2.0,2.3
1514,1,2016-02-02,2016-02-02 15:02:56,33.7,19.0,3.8,4.1,1.2,0.2,2.0,2.4
1514,3,2016-03-11,2016-03-11 15:04:32,35.0,18.3,3.56,3.15,1.38,0.18,2.54,2.03
