1431,2016-03-28,11101,18,2,False
1217,2016-03-28,11101,18,3,False
1438,2016-03-28,11101,18,4,False
1159,2016-03-28,11101,18,2,True
1132,2016-03-28,11101,18,1,True
1225,2016-03-28,11101,18,1,False
1506,2016-03-28,11101,18,3,False
1236,2016-03-28,11101,18,2,True
1139,2016-03-28,11101,18,1,True
1318,2016-03-28,11101,18,2,False
1414,2016-03-28,11101,18,3,False
1261,2016-03-28,11101,24,1,True
1193,2016-03-28,11101,24,2,True
1352,2016-03-28,11101,24,1,True
1511,2016-03-28,11101,24,2,False
1037,2016-03-28,11101,24,3,False
1116,2016-03-28,11101,24,1,True
1369,2016-03-28,11101,24,2,False
1012,2016-03-28,11101,24,3,False
1417,2016-03-28,11101,24,1,False
1281,2016-03-28,11101,24,2,False
1288,2016-03-28,11101,24,2,False
1301,2016-03-28,11101,24,1,True
1228,2016-02-08,10774,4,1,True
1377,2016-02-08,10774,4,3,False
1207,2016-02-08,10774,4,2,True
1263,2016-02-08,10774,4,3,False
1326,2016-02-08,10774,4,2,False
1136,2016-02-08,10774,4,1,True
1196,2016-02-08,10774,4,2,False
1416,2016-02-08,10774,4,2,True
1216,2016-02-08,10774,4,1,False
1399,2016-02-08,10774,4,3,False
1134,2016-02-08,10774,4,1,True
1323,2016-02-08,10774,4,4,False
1328,2016-02-08,10774,4,1,False
1156,2016-02-08,10774,5,3,False
1250,2016-02-08,10774,5,2,True
1357,2016-02-08,10774,5,1,True
1397,2016-02-08,10774,5,1,False
1113,2016-02-08,10774,5,1,True
1317,2016-02-08,10774,5,1,True
1133,2016-02-08,10774,5,3,False
1277,2016-02-08,10774,5,2,False
1268,2016-02-08,10774,5,2,False
1384,2016-02-08,10774,5,4,False
1434,2016-02-08,10774,5,3,False
1394,2016-02-08,10774,5,1,True
1273,2016-02-08,10774,5,2,False
1308,2016-01-06,10530,22,1,True
1140,2016-01-06,10530,22,1,True
1303,2016-01-06,10530,22,3,False
1106,2016-01-06,10530,22,1,True
1378,2016-01-06,10530,22,2,False
1290,2016-01-06,10530,22,3,False
1354,2016-01-06,10530,22,1,False
1121,2016-01-06,10530,22,2,False
1226,2016-01-06,10530,22,2,True
1359,2016-01-06,10530,22,2,False
1114,2016-01-06,10530,22,1,True
1223,2016-01-06,10530,22,2,False
1048,2016-01-06,10530,12,3,False
1012,2016-01-06,10530,12,3,False
1034,2016-01-06,10530,12,4,False
1064,2016-01-06,10530,12,2,False
1025,2016-01-06,10530,12,1,True
1020,2016-01-06,10530,12,1,True
1033,2016-01-06,10530,12,1,False
1032,2016-01-06,10530,12,1,True
1044,2016-01-06,10530,12,2,True
1004,2016-01-06,10530,12,1,True
1078,2016-01-06,10530,12,3,False
1074,2016-01-06,10530,12,2,False
1087,2016-01-06,10530,12,4,False
1013,2015-12-19,10399,20,1,True
1042,2015-12-19,10399,20,1,True
1081,2015-12-19,10399,20,3,False
1077,2015-12-19,10399,20,2,False
1008,2015-12-19,10399,20,1,True
1002,2015-12-19,10399,20,1,True
1052,2015-12-19,10399,20,2,False
1068,2015-12-19,10399,20,4,False
1085,2015-12-19,10399,20,3,False
1006,2015-12-19,10399,20,3,False
1026,2015-12-19,10399,20,2,False
1058,2015-12-19,10399,20,1,True
1023,2015-12-19,10399,20,2,False
1156,2015-12-19,10399,5,1,True
1250,2015-12-19,10399,5,1,True
1357,2015-12-19,10399,5,3,False
1397,2015-12-19,10399,5,2,False
1208,2015-12-19,10399,5,1,True
1125,2015-12-19,10399,5,2,False
1317,2015-12-19,10399,5,3,False
1133,2015-12-19,10399,5,1,True
1273,2015-12-19,10399,5,2,True
1268,2015-12-19,10399,5,2,False
1384,2015-12-19,10399,5,4,False
1434,2015-12-19,10399,5,3,False
1277,2015-12-19,10399,5,1,False
1291,2016-02-19,10817,30,2,False
1494,2016-02-19,10817,30,3,False
1286,2016-02-19,10817,30,2,True
1356,2016-02-19,10817,30,1,True
1153,2016-02-19,10817,30,2,False
1350,2016-02-19,10817,30,3,False
1279,2016-02-19,10817,30,2,False
1442,2016-02-19,10817,30,1,True
1110,2016-02-19,10817,30,1,True
1157,2016-02-19,10817,30,1,False
1278,2016-02-19,10817,30,3,False
1161,2016-02-19,10817,30,1,True
1320,2016-02-19,10817,9,1,True
1344,2016-02-19,10817,9,2,False
1140,2016-02-19,10817,9,2,False
1311,2016-02-19,10817,9,4,False
1190,2016-02-19,10817,9,1,True
1112,2016-02-19,10817,9,1,True
1329,2016-02-19,10817,9,3,False
1211,2016-02-19,10817,9,1,True
1109,2016-02-19,10817,9,1,True
1292,2016-02-19,10817,9,2,False
1194,2016-02-19,10817,9,3,False
1403,2016-02-19,10817,9,2,False
1272,2016-02-19,10817,9,2,False
1253,2016-03-30,11113,14,3,False
1298,2016-03-30,11113,14,3,False
1294,2016-03-30,11113,14,1,False
1440,2016-03-30,11113,14,2,False
1117,2016-03-30,11113,14,1,True
1241,2016-03-30,11113,14,2,False
1176,2016-03-30,11113,14,2,True
1189,2016-03-30,11113,14,4,False
1151,2016-03-30,11113,14,1,True
1306,2016-03-30,11113,14,3,False
1427,2016-03-30,11113,14,2,False
1162,2016-03-30,11113,14,1,True
1177,2016-03-30,11113,14,1,True
1295,2016-03-30,11113,16,1,True
1271,2016-03-30,11113,16,2,False
1201,2016-03-30,11113,16,1,True
1163,2016-03-30,11113,16,1,True
1164,2016-03-30,11113,16,1,False
1210,2016-03-30,11113,16,3,False
1358,2016-03-30,11113,16,4,False
1300,2016-03-30,11113,16,3,False
1213,2016-03-30,11113,16,2,True
1436,2016-03-30,11113,16,2,False
1365,2016-03-30,11113,16,3,False
1142,2016-03-30,11113,16,1,True
1308,2015-10-28,10012,22,3,False
1443,2015-10-28,10012,22,2,False
1140,2015-10-28,10012,22,1,True
1303,2015-10-28,10012,22,1,False
1106,2015-10-28,10012,22,1,True
1378,2015-10-28,10012,22,2,False
1290,2015-10-28,10012,22,3,False
1354,2015-10-28,10012,22,3,False
1121,2015-10-28,10012,22,1,True
1226,2015-10-28,10012,22,2,True
1359,2015-10-28,10012,22,2,False
1114,2015-10-28,10012,22,1,True
1223,2015-10-28,10012,22,2,False
1279,2015-10-28,10012,30,3,False
1286,2015-10-28,10012,30,3,False
1278,2015-10-28,10012,30,2,False
1356,2015-10-28,10012,30,1,True
1153,2015-10-28,10012,30,1,True
1350,2015-10-28,10012,30,2,False
1284,2015-10-28,10012,30,2,False
1291,2015-10-28,10012,30,2,False
1442,2015-10-28,10012,30,3,False
1110,2015-10-28,10012,30,1,True
1178,2015-10-28,10012,30,1,True
1161,2015-10-28,10012,30,1,True
1385,2015-10-28,10012,30,2,False
1141,2016-01-19,10624,8,1,True
1424,2016-01-19,10624,8,4,False
1270,2016-01-19,10624,8,2,False
1166,2016-01-19,10624,8,2,False
1227,2016-01-19,10624,8,1,True
1327,2016-01-19,10624,8,2,False
1246,2016-01-19,10624,8,1,True
1285,2016-01-19,10624,8,3,False
1463,2016-01-19,10624,8,3,False
1337,2016-01-19,10624,8,3,False
1137,2016-01-19,10624,8,1,True
1214,2016-01-19,10624,8,2,False
1130,2016-01-19,10624,8,1,True
1316,2016-01-19,10624,21,1,True
1251,2016-01-19,10624,21,1,True
1364,2016-01-19,10624,21,3,False
1099,2016-01-19,10624,21,1,True
1331,2016-01-19,10624,21,2,False
1432,2016-01-19,10624,21,2,False
1257,2016-01-19,10624,21,3,False
1135,2016-01-19,10624,21,1,True
1234,2016-01-19,10624,21,2,False
1287,2016-01-19,10624,21,3,False
1168,2016-01-19,10624,21,2,False
1102,2016-01-19,10624,21,1,True
1297,2016-01-19,10624,21,2,False
1259,2016-03-02,10897,8,1,True
1246,2016-03-02,10897,8,1,True
1424,2016-03-02,10897,8,3,False
1337,2016-03-02,10897,8,3,False
1270,2016-03-02,10897,8,2,False
1166,2016-03-02,10897,8,2,False
1227,2016-03-02,10897,8,1,True
1327,2016-03-02,10897,8,2,False
1224,2016-03-02,10897,8,3,False
1287,2016-03-02,10897,8,2,False
1137,2016-03-02,10897,8,1,True
1130,2016-03-02,10897,8,1,True
1253,2016-03-02,10897,14,2,False
1294,2016-03-02,10897,14,3,False
1387,2016-03-02,10897,14,1,False
1117,2016-03-02,10897,14,1,True
1241,2016-03-02,10897,14,2,False
1490,2016-03-02,10897,14,2,False
1151,2016-03-02,10897,14,2,True
1177,2016-03-02,10897,14,1,True
1306,2016-03-02,10897,14,2,False
1440,2016-03-02,10897,14,3,False
1298,2016-03-02,10897,14,3,False
1162,2016-03-02,10897,14,1,True
1176,2016-03-02,10897,14,1,True
1370,2016-01-27,10685,9,3,False
1272,2016-01-27,10685,9,3,False
1409,2016-01-27,10685,9,2,False
1311,2016-01-27,10685,9,3,False
1181,2016-01-27,10685,9,1,True
1112,2016-01-27,10685,9,1,True
1320,2016-01-27,10685,9,2,False
1211,2016-01-27,10685,9,1,True
1109,2016-01-27,10685,9,1,True
1292,2016-01-27,10685,9,2,False
1194,2016-01-27,10685,9,2,False
1403,2016-01-27,10685,9,2,False
1190,2016-01-27,10685,9,1,True
1259,2016-01-27,10685,23,3,False
1254,2016-01-27,10685,23,1,True
1206,2016-01-27,10685,23,2,True
1345,2016-01-27,10685,23,3,False
1175,2016-01-27,10685,23,2,False
1420,2016-01-27,10685,23,4,False
1470,2016-01-27,10685,23,1,True
1293,2016-01-27,10685,23,3,False
1155,2016-01-27,10685,23,1,True
1343,2016-01-27,10685,23,1,True
